ego	alter	pair	tie	village_code_ego	village_code_alter	T2	T1
nZno-b1e42724-5fd4-4aad-8835-80e8a7f430bf	cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	----------00000012233333334444444555577778888888889999aaaaaabbbbccdddeeeefffnnoPPZ	none	162	162	0.08771929824561403	0.052083333333333336
veCt-872097fd-2e0d-46d0-8c85-70bea7297f98	cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	----------0000000022233333444555677777778888888889999999aaaabbbcccCddddeeeeeffPPtv	none	162	162	0.06349206349206349	0.08928571428571429
cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	phxG-d107f921-efca-4486-ba43-2b3b746fc45b	----------0000011223333333444444455566777788888899999aaaaabbbbbbccccddeeefffGhpPPx	none	162	162	0.13333333333333333	0.08791208791208792
cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	79d742ce-a982-492e-acf0-f55e0869ff5e	---------0000002223333344445555567777888888899999999aaaaabbccccddeeeeeeffffPP	none	162	162	0.05714285714285714	0.06451612903225806
c89bec04-b7eb-407f-9bd0-7e0299783f09	cPP0-ba839e78-8e30-4953-b479-9ad835a03c80	---------00000000023333334444557777778888888999999999aaabbbbbbccccddeeeeeffPP	none	162	162	0.03571428571428571	0.08247422680412371
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	cb47ade1-ff65-4f15-b517-67b6dcd35f6c	---------11112222233344444445555566666777789999aabbbbbccccddddeeeffffffffnnoZ	none	162	162	0.03125	0.029411764705882353
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	rdeV-7aeb091f-bc77-4410-9e57-6086713d8070	----------000001111222223334444444556667777777888999999aabbbbccdddeeeeefffffnnorVZ	none	162	162	0.047619047619047616	0.023809523809523808
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	h4Ru-14c55d32-c61c-44da-9088-6559224a1ae9	----------011112222222233344444444445555566678889999999aaaabbccccdddeeeffffhnnoRuZ	none	162	162	0.04	0.038461538461538464
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	/BKO-5f5c3998-40ad-45fa-8430-244a6863c01d	----------/00011222222333334444444444555566678888999999aaaabbBcccdddeeffffffKnnoOZ	none	162	162	0.06451612903225806	0.058823529411764705
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	17d55173-45e2-480b-8962-e0797dd6af2b	---------00111222222223334444444555566677777888999999aabbbbcddddeeeefffffnnoZ	yes	162	162	0.022222222222222223	0.05555555555555555
UdP6-2d4e8531-676d-44e4-84f5-7c0169eec9a8	nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	----------01112222223334444444444555666667778888999999aabbcccddddeeeeeefffffnnoPUZ	none	162	162	0.17391304347826086	0.057692307692307696
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	XXn4-d09d4c69-71d7-465c-83e8-fd035b1b5a3f	----------001112222233333444444445555666777888999999aabbbbcccdddddeeeffffffnnnoXXZ	none	162	162	0.0967741935483871	0.09090909090909091
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	rdeV-be2fb684-a72c-47f7-86a3-91af9f7d1b55	----------1112222222333444444455566677777888999999aaaabbbbbccdddeeeeffffffffnnorVZ	none	162	162	0.07894736842105263	0.020833333333333332
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	b5d94a2d-00f8-42bd-83d4-f852dc9c65fb	---------001222222223334444444455556678888999999aabbbbbcccddddddeefffffffnnoZ	none	162	162	0.11363636363636363	0.045454545454545456
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	fe880937-9679-4529-8f2a-bb57fa6bcaf0	---------00122222223334444445556667777888899999999aaaabbbbbccdeeeffffffffnnoZ	none	162	162	0.09523809523809523	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	cPP0-b47b9cbf-eeaf-430a-87bf-d6322e65108b	----------000112222222333344444445566677788899999aaabbbbbbbcccddeeeeefffffffnnoPPZ	none	162	162	0	0.025
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	nZno-0cce5e5d-b761-470b-bdc9-61beb7cc86f1	----------0011112222233444444555666677778899999abbbbbbbccccccdddeeeeefffffnnnnooZZ	yes	162	162	0.046511627906976744	0.09302325581395349
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	rdeV-87fbb7cb-d1c6-4660-bc0a-f98e9b97497f	----------001122222334444444566667777788899999999aabbbbbbbccccdddeeeefffffffnnorVZ	none	162	162	0.0425531914893617	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	589130de-3fd6-47a3-bce7-f0281a4b3b76	---------00111222222333333444444455666777788899999aaabbbbbccdddeeeeffffffnnoZ	none	162	162	0.05660377358490566	0.021739130434782608
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	phxG-9e1064cf-62f8-4347-986e-342c98f6e933	----------011222222233333344444444456666677888899999999abbcccdeeeeefffffffGhnnopxZ	none	162	162	0.046511627906976744	0.02
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	----------00011222222223344444444555666778888899999aaaabbbbccddddDeeeefffffhnnnoZZ	none	162	162	0.07692307692307693	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	772adc8c-d531-48e3-9030-0c22bbb3641e	---------000111222222223333334444444556677788899999aabbbbbccccdddeeeeffffnnoZ	none	162	162	0.05172413793103448	0.08771929824561403
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	c12e1ee9-1d21-48dc-a069-228433d676be	---------011111222222222333344444445666677888999999aabbbcccddddeeeeeeffffnnoZ	none	162	162	0.07692307692307693	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	CfVZ-e891b41b-6c63-4a4d-b72e-db7d84f58f0d	----------011122222233344444444455666777888899999aabbbbbbccCdddddeeeefffffffnnoVZZ	none	162	162	0.018867924528301886	0.038461538461538464
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	3c88b33c-484a-4895-9059-5109cd1b0b40	---------000011122222333334444444445555678888899999999aabbbbbccccddeeffffnnoZ	none	162	162	0.06779661016949153	0.06
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	phxG-90fe4ef5-1290-42e0-90fc-dc22bfe3f2cf	----------00001122222222223334444444556789999999abbbccccddeeeeeeffffffffffGhnnopxZ	none	162	162	0.07936507936507936	0.02040816326530612
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	cPP0-00ea6c4f-769a-4670-b7af-cc82af90a235	----------00000122222223334444444556666777788999999aaaaaabbbcccccdeeefffffffnnoPPZ	none	162	162	0.045454545454545456	0.021739130434782608
nZno-83a3a1e0-a6af-4172-babf-fd1c9b456b53	nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	----------01111222222333334444444555666778899999aaaaaabbbbbbccddeeefffffffnnnnooZZ	yes	162	162	0.046875	0.08108108108108109
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	rdeV-2f73fef2-1b2a-4d02-b2f1-1376b63ff409	----------00111122222222223333344444445666777899999aabbbbbcdddeeeeffffffffffnnorVZ	none	162	162	0.038461538461538464	0
h4Ru-1b869dac-4f7f-43c2-9629-42d2e4092181	nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	----------011112222222222333444444444456667788899999999aabbbcccdddeeeffffffhnnoRuZ	none	162	162	0.06	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	CfVZ-9c529b9b-9b60-4f51-b545-352ef145aab7	----------011122222223334444444455555556677899999999aaabbbbbbbccCdeeefffffffnnoVZZ	none	162	162	0.0196078431372549	0
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	rdeV-50d522dc-ec05-4480-97a9-ba86fc5276e0	----------000012222222233444444455555666777888999999aaabbbccccddddeeeeefffffnnorVZ	none	162	162	0.0784313725490196	0.05263157894736842
nZno-9f2f1444-75a2-4e2c-93db-9fe239fb4268	phxG-0f24832c-c95f-44b8-8b26-ef4986ff145a	----------011222222223334444444444555666788888999999aabbbbcccdeeefffffffffGhnnopxZ	none	162	162	0.038461538461538464	0
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	cb47ade1-ff65-4f15-b517-67b6dcd35f6c	---------01111233334445555566666677777778999aaabbbbbbbcccccddddeeeeefffffffPP	none	162	162	0.016666666666666666	0.017241379310344827
rdeV-7aeb091f-bc77-4410-9e57-6086713d8070	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------000000111123333444556666777777777788899999aaabbbbbbcccdddeeeeeeeffffPPrV	none	162	162	0.022727272727272728	0.024390243902439025
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	h4Ru-14c55d32-c61c-44da-9088-6559224a1ae9	----------001111222233334444445555566667777888999999aaaaabbbbcccccdddeeeeefffhPPRu	none	162	162	0.12727272727272726	0.09090909090909091
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	/BKO-5f5c3998-40ad-45fa-8430-244a6863c01d	----------/00001122333333444444555566667777888899999aaaaabbbbBccccdddeeeefffffKOPP	none	162	162	0.07692307692307693	0.05555555555555555
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	17d55173-45e2-480b-8962-e0797dd6af2b	---------00011122223333444555566667777777788899999aaabbbbbbccddddeeeeeeffffPP	none	162	162	0.1485148514851485	0.0594059405940594
UdP6-2d4e8531-676d-44e4-84f5-7c0169eec9a8	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------00111223333444444555666666777777888899999aaabbbbccccddddeeeeeeeeffffPPPU	none	162	162	0.13793103448275862	0.11428571428571428
XXn4-d09d4c69-71d7-465c-83e8-fd035b1b5a3f	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------000111233333344445555666677777788899999aaabbbbbbccccdddddeeeeefffffnPPXX	none	162	162	0.15441176470588236	0
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	rdeV-be2fb684-a72c-47f7-86a3-91af9f7d1b55	----------0111222333344455566667777777788899999aaaaabbbbbbbcccdddeeeeeefffffffPPrV	none	162	162	0.13793103448275862	0.10526315789473684
b5d94a2d-00f8-42bd-83d4-f852dc9c65fb	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	---------000122223333444455556667777888899999aaabbbbbbbccccddddddeeeeffffffPP	none	162	162	0.09917355371900827	0.06976744186046512
fe880937-9679-4529-8f2a-bb57fa6bcaf0	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	---------00012223333445556666777777788889999999aaaaabbbbbbbcccdeeeeefffffffPP	none	162	162	0.09876543209876543	0.047619047619047616
cPP0-b47b9cbf-eeaf-430a-87bf-d6322e65108b	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------000011222333334445566667777778889999aaaabbbbbbbbbccccddeeeeeeeffffffPPPP	yes	162	162	0	0.12698412698412698
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	nZno-0cce5e5d-b761-470b-bdc9-61beb7cc86f1	----------0001111233344555666667777777889999aabbbbbbbbbcccccccdddeeeeeeeffffnnoPPZ	none	162	162	0.10101010101010101	0.03225806451612903
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	rdeV-87fbb7cb-d1c6-4660-bc0a-f98e9b97497f	----------000112333444566666777777778889999999aaabbbbbbbbbcccccdddeeeeeeffffffPPrV	none	162	162	0.16822429906542055	0.038461538461538464
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	589130de-3fd6-47a3-bce7-f0281a4b3b76	---------00011122333333344455666677777778889999aaaabbbbbbbcccdddeeeeeefffffPP	none	162	162	0.06666666666666667	0.04395604395604396
phxG-9e1064cf-62f8-4347-986e-342c98f6e933	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------001122233333334444456666667777788889999999aabbbbccccdeeeeeeeffffffGhpPPx	none	162	162	0.14102564102564102	0.07526881720430108
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------00001122223334444555666677777888889999aaaaabbbbbbcccddddDeeeeeeffffhnPPZ	none	162	162	0.12380952380952381	0.04
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	772adc8c-d531-48e3-9030-0c22bbb3641e	---------000011122223333333444556667777778889999aaabbbbbbbcccccdddeeeeeefffPP	none	162	162	0.08333333333333333	0.025
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	c12e1ee9-1d21-48dc-a069-228433d676be	---------001111122222333334445666667777788899999aaabbbbbccccddddeeeeeeeefffPP	none	162	162	0.125	0
CfVZ-e891b41b-6c63-4a4d-b72e-db7d84f58f0d	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------001112233334444455666677777788889999aaabbbbbbbbcccCdddddeeeeeeffffffPPVZ	none	162	162	0.15384615384615385	0.02531645569620253
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	3c88b33c-484a-4895-9059-5109cd1b0b40	---------000001112333333444445555667777888889999999aaabbbbbbbcccccddeeeefffPP	none	162	162	0.12781954887218044	0.06666666666666667
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	phxG-90fe4ef5-1290-42e0-90fc-dc22bfe3f2cf	----------00000112222223333444556677778999999aabbbbbcccccddeeeeeeeefffffffffGhpPPx	none	162	162	0.15151515151515152	0.08045977011494253
cPP0-00ea6c4f-769a-4670-b7af-cc82af90a235	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------00000012223333444556666677777778899999aaaaaaabbbbbccccccdeeeeeffffffPPPP	yes	162	162	0.021739130434782608	0.09195402298850575
nZno-83a3a1e0-a6af-4172-babf-fd1c9b456b53	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------00111122333333444555666677777889999aaaaaaabbbbbbbbcccddeeeeeffffffnnoPPZ	none	162	162	0.23076923076923078	0.058823529411764705
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	rdeV-2f73fef2-1b2a-4d02-b2f1-1376b63ff409	----------00011112222223333334445666677777789999aaabbbbbbbccdddeeeeeefffffffffPPrV	none	162	162	0.14285714285714285	0
h4Ru-1b869dac-4f7f-43c2-9629-42d2e4092181	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------001111222222333344444456666777778889999999aaabbbbbccccdddeeeeefffffhPPRu	none	162	162	0.0625	0.06756756756756757
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	CfVZ-9c529b9b-9b60-4f51-b545-352ef145aab7	----------001112223333444455555556667777789999999aaaabbbbbbbbbcccCdeeeeeffffffPPVZ	none	162	162	0.08045977011494253	0.05555555555555555
rdeV-50d522dc-ec05-4480-97a9-ba86fc5276e0	cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	----------000001222233344455555666677777788899999aaaabbbbbcccccddddeeeeeeeffffPPrV	none	162	162	0.04938271604938271	0.057971014492753624
cPP0-e7a61fe3-ea87-4f76-b992-bbfbde75393c	phxG-0f24832c-c95f-44b8-8b26-ef4986ff145a	----------001122223333444444555666677778888899999aaabbbbbbccccdeeeeeffffffffGhpPPx	none	162	162	0.21487603305785125	0.022222222222222223
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	cb47ade1-ff65-4f15-b517-67b6dcd35f6c	---------111111111223334444444555556666677777888899aabbbbbbccccddddeeefffffrV	none	162	162	0	0.01694915254237288
phxG-26089553-fef7-47d7-93d1-551e36068ab6	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0011111111222333334444445555566666777778888889999aabbbbcdddeeeefffGhprVx	none	162	162	0.028985507246376812	0.024691358024691357
rdeV-7aeb091f-bc77-4410-9e57-6086713d8070	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0000011111111122333444444455666777777778888889999aabbbbbccdddeeeeeffrrVV	none	162	162	0.0625	0.05063291139240506
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	h4Ru-14c55d32-c61c-44da-9088-6559224a1ae9	----------0111111111222223334444444444555556667788888899999aaaabbbccccdddeeefhrRuV	none	162	162	0.04	0.028169014084507043
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	/BKO-5f5c3998-40ad-45fa-8430-244a6863c01d	----------/000111111122233333444444444455556667788888889999aaaabbbBcccdddeefffKOrV	none	162	162	0.1111111111111111	0.08196721311475409
veCt-872097fd-2e0d-46d0-8c85-70bea7297f98	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------00001111112222233444444556677777778888888899999aabbbbccCddddeeeeefffrtvV	none	162	162	0.03896103896103896	0.09090909090909091
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	17d55173-45e2-480b-8962-e0797dd6af2b	---------001111111122222333444444455556667777778888889999aabbbbbcddddeeeeffrV	none	162	162	0.02564102564102564	0.06382978723404255
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	rdeV-ed1c1b21-1584-4523-8f68-b2aec1975c11	----------11111111111112222233344444445555667778888888999aabbbbbccccdddeeeeeffrrVV	none	162	162	0	0.015625
UdP6-2d4e8531-676d-44e4-84f5-7c0169eec9a8	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------011111111222333444444444455566666777788888889999aabbbcccddddeeeeeeffPrUV	none	162	162	0.0821917808219178	0.05970149253731343
XXn4-8951c13e-3fa8-4b6e-95ce-08051bf1bf0f	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------000111111111122333344444445555667788888889999aabbbbbbcccdeeeeefffffnrVXX	none	162	162	0.023255813953488372	0.010309278350515464
XXn4-d09d4c69-71d7-465c-83e8-fd035b1b5a3f	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0011111111223333344444444555566677778888889999aabbbbbcccdddddeeefffnrVXX	none	162	162	0.052083333333333336	0
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	cPP0-b7b75524-3622-48e3-9c06-8ef1a05589f7	----------00011111112222233334444444555556667777788888889999aabbbbbcccdeeeefffPPrV	none	162	162	0.06493506493506493	0.04819277108433735
rdeV-be2fb684-a72c-47f7-86a3-91af9f7d1b55	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------11111111222233344444445556667777778888889999aaaabbbbbbccdddeeeefffffrrVV	none	162	162	0.046875	0.04081632653061224
rdeV-7cdb0bf1-90f8-4c9c-93ea-0b696ae610e3	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0000111111112233334444445666677788888999999aaabbbbbbccccdddeeeeeefffrrVV	none	162	162	0.06896551724137931	0.024390243902439025
1d9745e7-e508-4fff-9de1-0d3774e87894	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------00111111112233344444444455567777777888888899999abbbcddddeeeeeeffffrV	none	162	162	0.05405405405405406	0.03409090909090909
b5d94a2d-00f8-42bd-83d4-f852dc9c65fb	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------0011111122222333444444445555667788888889999aabbbbbbcccddddddeeffffrV	none	162	162	0.024096385542168676	0.012048192771084338
fe880937-9679-4529-8f2a-bb57fa6bcaf0	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------001111112222333444444555666777778888888999999aaaabbbbbbccdeeefffffrV	none	162	162	0.029850746268656716	0
cPP0-b47b9cbf-eeaf-430a-87bf-d6322e65108b	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0001111111222233334444444556667777888888999aaabbbbbbbbcccddeeeeeffffPPrV	none	162	162	0	0.04
cPP0-6697997d-4eb0-49f6-b090-3606925f6985	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0000011111122233344444445556666666777788888999999999abbbbbccddeeefffPPrV	none	162	162	0.08823529411764706	0
27a9326f-97f5-4286-8b14-af8e583924a6	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------1111111222222333344444444555666677778888888899999aaaabbbbcdeeeffffrV	none	162	162	0.06451612903225806	0.022727272727272728
nZno-bcb89c3d-b388-4adf-ad56-562981c36d57	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------11111112223333344444455556666777888888889999aaabbbbbbccccdddddeeffnnorVZ	none	162	162	0.06060606060606061	0.078125
rdeV-2a4b71ef-7802-4d35-a007-fd5f9711165a	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------00011111111112222333444444455556677777788888999aaaabbbbcddddeeeeffffrrVV	none	162	162	0.06557377049180328	0.06451612903225806
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	49e3b679-3824-4a4f-ab49-a9c2a7ab0400	---------0001111112222333344444444444566777788888999999aaaaaabbbbbbccdeeeffrV	none	162	162	0.13333333333333333	0.05
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	nZno-0cce5e5d-b761-470b-bdc9-61beb7cc86f1	----------00111111111223344444455566667777788888999abbbbbbbbccccccdddeeeeeffnnorVZ	none	162	162	0.02857142857142857	0
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	rdeV-87fbb7cb-d1c6-4660-bc0a-f98e9b97497f	----------0011111112233444444456666777777888888999999aabbbbbbbbccccdddeeeeffffrrVV	none	162	162	0.07246376811594203	0.022222222222222223
589130de-3fd6-47a3-bce7-f0281a4b3b76	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------001111111122233333344444445566677777888888999aaabbbbbbccdddeeeefffrV	none	162	162	0.03225806451612903	0.011494252873563218
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	rdeV-972b40a3-c82f-465e-b0cd-50fdf8bb78d1	----------0001111111222233344444445556677778888888999aabbbbbbbcccdddddeeeeffffrrVV	none	162	162	0.05063291139240506	0.02
phxG-9e1064cf-62f8-4347-986e-342c98f6e933	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0111111122223333334444444445666667778888888999999abbbcccdeeeeeffffGhprVx	none	162	162	0.047619047619047616	0.0898876404494382
i0Ii-f86d67dc-409e-4e78-8dd5-b0572755e09f	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------00001111112223344444445555566677777788888889999abbbbccdddddeeeeefffiiIrV	none	162	162	0.05	0.07575757575757576
DnZh-5decb226-b00d-4814-a52e-0f8a988d6a74	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------000111111122222334444444455566677788888888999aaaabbbbbccddddDeeeeffhnrVZ	none	162	162	0.0375	0.019230769230769232
h4Ru-11b67497-7bed-4f2a-b863-cdaa2df098a5	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------01111111122223334444444455666777778888889999aaaaabbbbbbccddddeeefffhrRuV	none	162	162	0.06944444444444445	0.06666666666666667
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	772adc8c-d531-48e3-9030-0c22bbb3641e	---------0001111111122222333333444444455667777888888999aabbbbbbccccdddeeeefrV	none	162	162	0.12195121951219512	0.07462686567164178
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	c12e1ee9-1d21-48dc-a069-228433d676be	---------0111111111122222233334444444566667778888889999aabbbbcccddddeeeeeefrV	none	162	162	0.08	0
rdeV-b3c5837b-194f-4881-81a2-e9421b467114	f850fb21-a10f-4f4e-85b3-879440787952	---------0001111111122223334444444445555677777888888889999aabbbbbcdeeefffffrV	none	162	162	0.03773584905660377	0.023255813953488372
CfVZ-e891b41b-6c63-4a4d-b72e-db7d84f58f0d	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------0111111112223334444444445566677778888888999aabbbbbbbccCdddddeeeeffffrVVZ	none	162	162	0.023809523809523808	0.0410958904109589
3c88b33c-484a-4895-9059-5109cd1b0b40	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	---------0000111111112233333444444444555567788888888999999aabbbbbbccccddeefrV	none	162	162	0.07142857142857142	0.06153846153846154
nZno-5b07c6f8-757a-490d-9e3c-86ea44ca38de	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------00111111223333444444445556667777788888889999aaaabbbbccccdddeeeeeffnnorVZ	none	162	162	0.0273972602739726	0.05172413793103448
phxG-90fe4ef5-1290-42e0-90fc-dc22bfe3f2cf	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------000011111112222222333444444455677888899999abbbbccccddeeeeeefffffffGhprVx	yes	162	162	0.031578947368421054	0.041666666666666664
cPP0-00ea6c4f-769a-4670-b7af-cc82af90a235	rdeV-b3c5837b-194f-4881-81a2-e9421b467114	----------000001111112222333444444455666677777888889999aaaaaabbbbcccccdeeeffffPPrV	none	162	162	0.12307692307692308	0.03296703296703297
